JobTypeFormAnswerId,JobTypeFormQuestionId,Description,CreatedOn,CreatedBy,StatusId,ModifiedOn,ModifiedBy,LinkedJobTypeId,SortOrder,ColorCodeId,ActionsRequired,,,,,,,,,,,,,,
2014,864,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2015,864,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2016,865,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2017,865,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2018,866,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2019,866,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2020,867,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2021,867,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2022,868,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2023,868,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2024,869,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2025,869,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2026,870,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2027,870,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2028,871,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2029,871,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2030,872,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
2031,872,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
2032,873,Yes,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,1,0,NULL,,,,,,,,,,,,,,
2033,873,No,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,2,0,NULL,,,,,,,,,,,,,,
2034,874,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2035,874,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2036,875,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2037,875,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2038,876,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
2039,876,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
2040,877,Yes,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,1,0,NULL,,,,,,,,,,,,,,
2041,877,No,14/11/2021 12:12,6808,1,14/11/2021 12:12,0,0,2,0,NULL,,,,,,,,,,,,,,
2042,878,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2043,878,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2044,879,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2045,879,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2046,880,Yes,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2047,880,No,14/11/2021 12:13,6808,1,14/11/2021 12:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2048,881,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2049,881,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2050,882,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2051,882,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2052,883,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,1,0,NULL,,,,,,,,,,,,,,
2053,883,No,14/11/2021 12:14,6808,1,14/11/2021 12:14,0,0,2,0,NULL,,,,,,,,,,,,,,
2054,884,Yes,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2055,884,No,14/11/2021 12:14,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2056,885,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2057,885,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2058,886,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2059,886,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2060,887,Yes,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,1,0,NULL,,,,,,,,,,,,,,
2061,887,No,14/11/2021 12:15,6808,1,14/11/2021 12:15,0,0,2,0,NULL,,,,,,,,,,,,,,
2062,888,Yes,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,1,0,NULL,,,,,,,,,,,,,,
2063,888,No,14/11/2021 12:16,6808,1,14/11/2021 12:16,0,0,2,0,NULL,,,,,,,,,,,,,,
2064,889,Yes,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,1,0,NULL,,,,,,,,,,,,,,
2065,889,No,14/11/2021 13:23,6808,1,14/11/2021 13:23,0,0,2,0,NULL,,,,,,,,,,,,,,
2066,892,Yes,16/11/2021 19:10,6808,1,16/11/2021 19:11,0,0,1,0,NULL,,,,,,,,,,,,,,
2067,892,No,16/11/2021 19:10,6808,1,16/11/2021 19:11,0,0,2,0,NULL,,,,,,,,,,,,,,
2068,894,Yes,16/11/2021 19:11,6808,1,16/11/2021 19:11,0,0,1,0,NULL,,,,,,,,,,,,,,
2069,894,No,16/11/2021 19:11,6808,1,16/11/2021 19:11,0,0,2,0,NULL,,,,,,,,,,,,,,
2070,893,Yes,16/11/2021 19:11,6808,1,16/11/2021 19:11,0,0,1,0,NULL,,,,,,,,,,,,,,
2071,893,No,16/11/2021 19:11,6808,1,16/11/2021 19:11,0,0,2,0,NULL,,,,,,,,,,,,,,
2072,896,Yes,16/11/2021 19:12,6808,1,16/11/2021 19:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2073,896,No,16/11/2021 19:12,6808,1,16/11/2021 19:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2074,895,Yes,16/11/2021 19:13,6808,1,16/11/2021 19:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2075,895,No,16/11/2021 19:13,6808,1,16/11/2021 19:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2076,890,Yes,16/11/2021 19:17,6808,1,16/11/2021 19:17,0,0,1,0,NULL,,,,,,,,,,,,,,
2077,890,No,16/11/2021 19:17,6808,1,16/11/2021 19:17,0,0,2,0,NULL,,,,,,,,,,,,,,
2078,891,Yes,16/11/2021 19:17,6808,1,16/11/2021 19:17,0,0,1,0,NULL,,,,,,,,,,,,,,
2079,891,No,16/11/2021 19:17,6808,1,16/11/2021 19:17,0,0,2,0,NULL,,,,,,,,,,,,,,
2102,900,1,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,1,0,NULL,,,,,,,,,,,,,,
2103,900,2,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,2,0,NULL,,,,,,,,,,,,,,
2104,900,3,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,3,0,NULL,,,,,,,,,,,,,,
2105,900,4,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,4,0,NULL,,,,,,,,,,,,,,
2106,900,5,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,5,0,NULL,,,,,,,,,,,,,,
2107,900,6,29/3/2022 9:30,6808,1,29/3/2022 9:36,0,0,6,0,NULL,,,,,,,,,,,,,,
2108,900,7,29/3/2022 9:31,6808,1,29/3/2022 9:36,0,0,7,0,NULL,,,,,,,,,,,,,,
2109,900,8,29/3/2022 9:31,6808,1,29/3/2022 9:36,0,0,8,0,NULL,,,,,,,,,,,,,,
2110,900,9,29/3/2022 9:31,6808,1,29/3/2022 9:36,0,0,9,0,NULL,,,,,,,,,,,,,,
2111,900,10+,29/3/2022 9:31,6808,1,29/3/2022 9:36,0,0,10,0,NULL,,,,,,,,,,,,,,
2128,911,0,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,1,0,NULL,,,,,,,,,,,,,,
2129,911,1,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,2,0,NULL,,,,,,,,,,,,,,
2130,911,2,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,3,0,NULL,,,,,,,,,,,,,,
2131,911,3,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,4,0,NULL,,,,,,,,,,,,,,
2132,911,4,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,5,0,NULL,,,,,,,,,,,,,,
2133,911,5,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,6,0,NULL,,,,,,,,,,,,,,
2134,911,6,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,7,0,NULL,,,,,,,,,,,,,,
2135,911,7,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,8,0,NULL,,,,,,,,,,,,,,
2136,911,8,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,9,0,NULL,,,,,,,,,,,,,,
2137,911,9,29/3/2022 9:39,6808,1,29/3/2022 9:40,0,0,10,0,NULL,,,,,,,,,,,,,,
2138,911,10,29/3/2022 9:40,6808,1,29/3/2022 9:40,0,0,11,0,NULL,,,,,,,,,,,,,,
2140,913,No,29/3/2022 10:11,6808,1,29/3/2022 10:11,0,0,1,0,NULL,,,,,,,,,,,,,,
2141,913,Yes,29/3/2022 10:11,6808,1,29/3/2022 10:11,0,0,2,0,NULL,,,,,,,,,,,,,,
2144,916,0,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,1,0,NULL,,,,,,,,,,,,,,
2145,916,1,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,2,0,NULL,,,,,,,,,,,,,,
2146,916,2,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,3,0,NULL,,,,,,,,,,,,,,
2147,916,3,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,4,0,NULL,,,,,,,,,,,,,,
2148,916,4,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,5,0,NULL,,,,,,,,,,,,,,
2149,916,5,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,6,0,NULL,,,,,,,,,,,,,,
2150,916,6,30/3/2022 2:26,6808,1,30/3/2022 2:26,0,0,7,0,NULL,,,,,,,,,,,,,,
2151,917,Yes,30/3/2022 2:28,6808,1,30/3/2022 2:28,0,0,1,0,NULL,,,,,,,,,,,,,,
2152,917,No,30/3/2022 2:28,6808,1,30/3/2022 2:28,0,0,2,0,NULL,,,,,,,,,,,,,,
2153,918,0,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,1,0,NULL,,,,,,,,,,,,,,
2154,918,1,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,2,0,NULL,,,,,,,,,,,,,,
2155,918,2,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,3,0,NULL,,,,,,,,,,,,,,
2156,918,3,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,4,0,NULL,,,,,,,,,,,,,,
2157,918,4,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,5,0,NULL,,,,,,,,,,,,,,
2158,918,5,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,6,0,NULL,,,,,,,,,,,,,,
2159,918,6,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,7,0,NULL,,,,,,,,,,,,,,
2160,918,7,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,8,0,NULL,,,,,,,,,,,,,,
2161,918,8,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,9,0,NULL,,,,,,,,,,,,,,
2162,918,9,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,10,0,NULL,,,,,,,,,,,,,,
2163,918,10,30/3/2022 2:37,6808,1,30/3/2022 2:38,0,0,11,0,NULL,,,,,,,,,,,,,,
2218,993,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2219,993,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2220,999,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2221,999,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2222,997,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2223,997,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2224,997,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2225,998,Yes,1/6/2022 13:58,6808,1,25/6/2022 20:56,0,0,1,0,NULL,,,,,,,,,,,,,,
2226,998,No,1/6/2022 13:58,6808,1,25/6/2022 20:56,0,0,2,0,NULL,,,,,,,,,,,,,,
2227,1001,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2228,1001,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2229,1002,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2230,1002,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2231,1003,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2232,1003,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2233,1004,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2234,1004,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2235,1004,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2236,1005,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2237,1005,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2238,1006,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2239,1006,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2240,1007,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2241,1007,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2242,1008,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2243,1008,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2244,1008,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2245,1009,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2246,1009,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2247,1009,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2248,1010,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2249,1010,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2250,1011,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2251,1011,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2252,1012,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2253,1012,No,1/6/2022 13:58,6808,1,7/12/2023 0:20,16437,0,9,0,NULL,,,,,,,,,,,,,,
2254,1013,Yes,1/6/2022 13:58,6808,1,25/6/2022 21:01,0,0,1,0,NULL,,,,,,,,,,,,,,
2255,1013,No,1/6/2022 13:58,6808,1,25/6/2022 21:01,0,0,2,0,NULL,,,,,,,,,,,,,,
2256,1014,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2257,1014,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2258,1015,Yes,1/6/2022 13:58,6808,1,25/6/2022 21:09,0,0,1,0,NULL,,,,,,,,,,,,,,
2259,1015,No,1/6/2022 13:58,6808,1,25/6/2022 21:09,0,0,2,0,NULL,,,,,,,,,,,,,,
2260,1016,Yes,1/6/2022 13:58,6808,1,25/6/2022 21:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2261,1016,No,1/6/2022 13:58,6808,1,25/6/2022 21:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2262,1005,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2263,1007,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2264,1010,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2265,1011,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2266,1012,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2267,1017,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2268,1017,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2269,1018,Yes,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,1,0,NULL,,,,,,,,,,,,,,
2270,1018,No,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,2,0,NULL,,,,,,,,,,,,,,
2271,1018,N/A,1/6/2022 13:58,6808,1,1/6/2022 13:58,0,0,3,0,NULL,,,,,,,,,,,,,,
2326,1045,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2327,1045,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2328,1051,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2329,1051,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2330,1049,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2331,1049,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2332,1049,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2333,1050,Yes,1/6/2022 14:42,6808,1,25/6/2022 20:56,0,0,1,0,NULL,,,,,,,,,,,,,,
2334,1050,No,1/6/2022 14:42,6808,1,25/6/2022 20:56,0,0,2,0,NULL,,,,,,,,,,,,,,
2335,1053,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2336,1053,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2337,1054,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2338,1054,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2339,1055,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2340,1055,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2341,1056,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2342,1056,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2343,1056,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2344,1057,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2345,1057,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2346,1058,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2347,1058,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2348,1059,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2349,1059,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2350,1060,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2351,1060,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2352,1060,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2353,1061,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2354,1061,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2355,1061,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2356,1062,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2357,1062,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2358,1063,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2359,1063,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2360,1064,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2361,1064,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2362,1065,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2363,1065,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2364,1066,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2365,1066,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2366,1067,Yes,1/6/2022 14:42,6808,1,25/6/2022 21:10,0,0,1,0,NULL,,,,,,,,,,,,,,
2367,1067,No,1/6/2022 14:42,6808,1,25/6/2022 21:10,0,0,2,0,NULL,,,,,,,,,,,,,,
2368,1068,Yes,1/6/2022 14:42,6808,1,25/6/2022 21:13,0,0,1,0,NULL,,,,,,,,,,,,,,
2369,1068,No,1/6/2022 14:42,6808,1,25/6/2022 21:13,0,0,2,0,NULL,,,,,,,,,,,,,,
2370,1057,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2371,1059,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2372,1062,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2373,1063,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2374,1064,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2375,1069,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2376,1069,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2377,1070,Yes,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,1,0,NULL,,,,,,,,,,,,,,
2378,1070,No,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,2,0,NULL,,,,,,,,,,,,,,
2379,1070,N/A,1/6/2022 14:42,6808,1,1/6/2022 14:42,0,0,3,0,NULL,,,,,,,,,,,,,,
2382,1048,Yes,1/6/2022 14:55,6808,1,1/6/2022 14:55,0,0,1,0,NULL,,,,,,,,,,,,,,
2383,1048,No,1/6/2022 14:55,6808,1,1/6/2022 14:55,0,0,2,0,NULL,,,,,,,,,,,,,,
2386,996,Yes,1/6/2022 14:55,6808,1,1/6/2022 14:55,0,0,1,0,NULL,,,,,,,,,,,,,,
2387,996,No,1/6/2022 14:55,6808,1,1/6/2022 14:55,0,0,2,0,NULL,,,,,,,,,,,,,,
2388,1072,Yes,25/6/2022 20:32,6808,1,27/6/2022 23:09,0,0,1,0,NULL,,,,,,,,,,,,,,
2389,1072,No,25/6/2022 20:33,6808,1,27/6/2022 23:09,0,0,2,0,NULL,,,,,,,,,,,,,,
2390,1072,N/A,25/6/2022 20:33,6808,1,27/6/2022 23:09,0,0,3,0,NULL,,,,,,,,,,,,,,
2396,998,N/A,25/6/2022 20:56,6808,1,25/6/2022 20:56,0,0,3,0,NULL,,,,,,,,,,,,,,
2397,1050,N/A,25/6/2022 20:56,6808,1,25/6/2022 20:56,0,0,3,0,NULL,,,,,,,,,,,,,,
